piece,color,row,column,cpl
1,0,0,2,32
1,1,7,2,32
0,0,0,1,65
0,1,7,1,65
1,0,0,2,65
1,1,7,2,65
0,0,0,1,69
0,1,7,1,69
1,0,0,2,69
1,1,7,2,69
0,0,0,1,100
0,1,7,1,100
1,0,0,2,100
1,1,7,2,100
0,0,2,2,112
0,1,7,1,112
1,0,0,2,112
1,1,7,2,112
0,0,2,2,103
0,1,7,1,103
1,0,0,2,103
1,1,7,2,103
0,0,2,2,108
0,1,7,1,108
1,0,0,2,108
1,1,7,2,108
0,0,2,2,108
0,1,7,1,108
1,0,0,2,108
1,1,7,2,108
0,0,2,2,98
0,1,7,1,98
1,0,1,4,98
1,1,7,2,98
0,0,2,2,114
0,1,7,1,114
1,0,1,4,114
1,1,7,2,114
0,0,2,2,104
0,1,7,1,104
1,0,4,6,104
1,1,7,2,104
0,0,2,2,108
0,1,7,1,108
1,0,4,6,108
1,1,7,2,108
0,0,2,2,77
0,1,7,1,77
1,0,4,6,77
1,1,7,2,77
0,0,2,2,109
0,1,6,3,109
1,0,4,6,109
1,1,7,2,109
0,0,2,2,103
0,1,6,3,103
1,0,4,6,103
1,1,7,2,103
0,0,2,2,101
0,1,6,3,101
1,0,4,6,101
1,1,7,2,101
0,0,2,2,93
0,1,6,3,93
1,0,1,3,93
1,1,7,2,93
0,0,2,2,106
0,1,6,3,106
1,0,1,3,106
1,1,7,2,106
0,0,2,2,121
0,1,6,3,121
1,0,1,3,121
1,1,7,2,121
0,0,2,2,119
0,1,7,6,119
1,0,1,3,119
1,1,7,2,119
0,0,2,2,127
0,1,7,6,127
1,0,1,3,127
1,1,7,2,127
0,0,2,2,122
0,1,7,6,122
1,0,1,3,122
1,1,7,2,122
0,0,4,6,120
0,1,7,6,120
1,0,1,3,120
1,1,7,2,120
0,0,4,6,139
0,1,7,6,139
1,0,1,3,139
1,1,7,2,139
0,0,4,6,139
0,1,7,6,139
1,0,1,3,139
1,1,7,2,139
0,0,4,6,139
0,1,7,6,139
1,0,1,3,139
1,1,7,2,139
0,0,2,2,140
0,1,7,6,140
1,0,1,3,140
1,1,7,2,140
0,0,2,2,126
0,1,7,6,126
1,0,1,3,126
1,1,7,2,126
0,0,2,2,139
0,1,7,6,139
1,0,1,3,139
1,1,7,2,139
0,0,2,2,133
0,1,7,6,133
1,0,1,3,133
1,1,7,2,133
0,0,2,2,118
0,1,7,6,118
1,0,1,3,118
1,1,7,2,118
0,0,2,2,114
0,1,7,6,114
1,0,1,3,114
1,1,7,2,114
0,0,2,2,116
0,1,7,6,116
1,0,1,3,116
1,1,7,2,116
0,0,2,2,134
0,1,7,6,134
1,0,1,4,134
1,1,7,2,134
0,0,2,2,116
0,1,7,6,116
1,0,1,4,116
1,1,7,2,116
0,0,2,2,118
0,1,6,3,118
1,0,1,4,118
1,1,7,2,118
0,0,2,2,114
0,1,6,3,114
1,0,1,4,114
1,1,7,2,114
0,0,2,2,105
0,1,6,3,105
1,0,1,4,105
1,1,7,2,105
0,0,2,2,71
0,1,6,3,71
1,0,1,4,71
1,1,7,2,71
0,0,2,2,106
0,1,5,1,106
1,0,1,4,106
1,1,7,2,106
0,0,2,2,63
0,1,5,1,63
1,0,1,4,63
1,1,7,2,63
0,0,2,2,42
0,1,5,1,42
1,0,1,4,42
1,1,7,2,42
0,0,2,2,42
0,1,5,1,42
1,0,1,4,42
1,1,7,2,42
0,0,2,2,15
0,1,6,3,15
1,0,1,4,15
1,1,7,2,15
0,0,2,2,-49
0,1,6,3,-49
1,0,1,4,-49
1,1,7,2,-49
0,0,2,2,-67
0,1,6,3,-67
1,0,1,4,-67
1,1,7,2,-67
0,0,3,4,-59
0,1,6,3,-59
1,0,1,4,-59
1,1,7,2,-59
0,0,3,4,-74
0,1,5,5,-74
1,0,1,4,-74
1,1,7,2,-74
0,0,5,5,-80
0,1,5,7,-80
1,0,1,4,-80
1,1,7,2,-80
0,0,2,3,-59
0,1,5,7,-59
1,0,1,4,-59
1,1,7,2,-59
0,0,2,3,-92
0,1,5,7,-92
1,0,1,4,-92
1,1,7,2,-92
0,0,2,3,-92
0,1,4,5,-92
1,0,1,4,-92
1,1,7,2,-92
0,0,1,5,-112
0,1,4,5,-112
1,0,1,4,-112
1,1,7,2,-112
0,0,1,5,-37
0,1,4,5,-37
1,0,1,4,-37
1,1,7,2,-37
0,0,1,5,-55
0,1,4,5,-55
1,0,0,5,-55
1,1,7,2,-55
0,0,0,1,29
0,1,7,1,29
1,0,0,2,29
1,1,7,2,29
0,0,0,1,41
0,1,7,1,41
1,0,0,2,41
1,1,7,2,41
0,0,2,5,37
0,1,7,1,37
1,0,0,2,37
1,1,7,2,37
0,0,2,5,32
0,1,7,1,32
1,0,0,2,32
1,1,7,2,32
0,0,2,5,45
0,1,7,1,45
1,0,0,2,45
1,1,7,2,45
0,0,2,5,34
0,1,7,1,34
1,0,0,2,34
1,1,7,2,34
0,0,3,3,50
0,1,7,1,50
1,0,0,2,50
1,1,7,2,50
0,0,3,3,47
0,1,7,1,47
1,0,0,2,47
1,1,7,2,47
0,0,3,3,43
0,1,7,1,43
1,0,2,3,43
1,1,7,2,43
0,0,3,3,61
0,1,7,1,61
1,0,2,3,61
1,1,7,2,61
0,0,3,3,63
0,1,7,1,63
1,0,2,3,63
1,1,7,2,63
0,0,3,3,53
0,1,7,1,53
1,0,2,3,53
1,1,7,2,53
0,0,3,3,50
0,1,7,1,50
1,0,2,3,50
1,1,7,2,50
0,0,3,3,57
0,1,5,2,57
1,0,2,3,57
1,1,7,2,57
0,0,2,5,1
0,1,5,2,1
1,0,2,3,1
1,1,7,2,1
0,0,2,5,0
0,1,5,2,0
1,0,2,3,0
1,1,7,2,0
0,0,2,5,-7
0,1,5,2,-7
1,0,2,3,-7
1,1,7,2,-7
0,0,2,5,39
0,1,5,2,39
1,0,2,3,39
1,1,7,2,39
0,0,2,5,-27
0,1,5,2,-27
1,0,1,4,-27
1,1,7,2,-27
0,0,2,5,-24
0,1,5,2,-24
1,0,1,4,-24
1,1,7,2,-24
0,0,2,5,-49
0,1,5,2,-49
1,0,1,4,-49
1,1,7,2,-49
0,0,2,5,-46
0,1,5,2,-46
1,0,1,4,-46
1,1,7,2,-46
0,0,2,5,-36
0,1,5,2,-36
1,0,1,4,-36
1,1,7,2,-36
0,0,2,5,-51
0,1,5,2,-51
1,0,1,4,-51
1,1,7,2,-51
0,0,2,2,-35
0,1,5,2,-35
1,0,1,4,-35
1,1,7,2,-35
0,0,2,2,-20
0,1,5,2,-20
1,0,1,4,-20
1,1,6,1,-20
0,0,2,2,-51
0,1,5,2,-51
1,0,2,4,-51
1,1,6,1,-51
0,0,2,2,-56
0,1,5,5,-56
1,0,2,4,-56
1,1,6,1,-56
0,0,2,2,-57
0,1,5,5,-57
1,0,2,4,-57
1,1,6,1,-57
0,0,2,2,-47
0,1,5,5,-47
1,0,2,4,-47
1,1,6,1,-47
0,0,2,2,-36
0,1,5,5,-36
1,0,2,4,-36
1,1,6,1,-36
0,0,2,2,-39
0,1,5,5,-39
1,0,2,4,-39
1,1,6,1,-39
0,0,2,2,-32
0,1,5,5,-32
1,0,5,1,-32
1,1,6,1,-32
0,0,2,2,-25
0,1,5,6,-25
1,0,5,1,-25
1,1,6,1,-25
0,0,3,4,-26
0,1,5,6,-26
1,0,5,1,-26
1,1,6,1,-26
0,0,2,5,-32
0,1,5,6,-32
1,0,5,1,-32
1,1,5,3,-32
0,0,2,5,-22
0,1,5,6,-22
1,0,5,1,-22
1,1,5,3,-22
0,0,2,5,-18
0,1,5,6,-18
1,0,5,1,-18
1,1,4,4,-18
0,0,2,5,-98
0,1,5,6,-98
1,0,3,3,-98
1,1,4,4,-98
0,0,2,5,-86
0,1,5,6,-86
1,0,3,3,-86
1,1,4,4,-86
0,0,2,5,-105
0,1,5,6,-105
1,0,3,3,-105
1,1,4,4,-105
0,0,2,5,-67
0,1,5,6,-67
1,0,1,4,-67
1,1,3,3,-67
0,0,2,5,-48
0,1,5,6,-48
1,0,1,4,-48
1,1,3,4,-48
0,1,5,6,-57
1,0,1,4,-57
1,1,2,5,-57
0,1,5,6,-59
1,0,2,5,-59
0,1,5,6,-54
1,0,2,5,-54
0,1,5,6,-62
1,0,2,5,-62
0,1,5,6,-42
1,0,2,5,-42
0,1,5,6,-59
1,0,2,5,-59
0,1,5,6,-45
1,0,2,5,-45
0,1,5,6,-61
1,0,2,5,-61
0,1,4,4,-60
1,0,2,5,-60
0,1,4,4,-76
1,0,2,5,-76
0,1,4,4,-79
1,0,2,5,-79
0,1,4,4,-86
1,0,2,5,-86
0,1,4,4,-90
1,0,2,5,-90
0,1,4,4,-100
1,0,2,5,-100
0,1,4,4,-95
1,0,2,5,-95
0,1,4,4,-183
1,0,3,4,-183
0,1,4,4,-248
1,0,3,4,-248
0,1,4,4,-257
1,0,3,4,-257
0,1,4,4,-262
1,0,3,4,-262
0,1,4,4,-263
1,0,3,4,-263
0,1,4,4,-270
1,0,3,4,-270
0,1,4,4,-295
1,0,3,4,-295
0,1,4,4,-359
1,0,3,4,-359
0,1,4,4,-330
1,0,6,1,-330
0,1,4,4,-360
1,0,6,1,-360
0,1,4,4,-499
1,0,6,1,-499
0,1,4,4,-431
1,0,6,1,-431
0,1,4,4,-421
1,0,5,0,-421
0,1,4,4,-444
1,0,5,0,-444
0,1,4,4,-446
1,0,1,4,-446
0,1,4,4,-424
1,0,1,4,-424
0,1,4,4,-452
1,0,4,1,-452
0,1,4,4,-406
1,0,4,1,-406
0,1,4,4,-460
1,0,4,1,-460
0,1,4,4,-478
1,0,4,1,-478
0,1,4,4,-500
1,0,4,1,-500
0,1,4,4,-528
1,0,4,1,-528
0,0,0,1,29
0,1,7,1,29
1,0,0,2,29
1,1,7,2,29
0,0,0,1,28
0,1,7,1,28
1,0,0,2,28
1,1,7,2,28
0,0,2,5,40
0,1,7,1,40
1,0,0,2,40
1,1,7,2,40
0,0,2,5,25
0,1,7,6,25
1,0,0,2,25
1,1,7,2,25
0,0,2,5,26
0,1,7,6,26
1,0,4,1,26
1,1,7,2,26
0,0,2,5,47
0,1,7,6,47
1,0,4,1,47
1,1,7,2,47
0,0,2,5,51
0,1,7,6,51
1,0,3,0,51
1,1,7,2,51
0,0,2,5,53
0,1,5,2,53
1,0,3,0,53
1,1,7,2,53
0,0,2,5,54
0,1,5,2,54
1,0,3,0,54
1,1,7,2,54
0,0,2,5,47
0,1,5,2,47
1,0,3,0,47
1,1,7,2,47
0,0,2,5,46
0,1,5,2,46
1,0,3,0,46
1,1,7,2,46
0,0,2,5,37
0,1,5,2,37
1,0,3,0,37
1,1,7,2,37
0,0,2,5,52
0,1,5,2,52
1,0,2,1,52
1,1,7,2,52
0,0,2,5,55
0,1,5,2,55
1,0,2,1,55
1,1,7,2,55
0,0,2,5,50
0,1,5,2,50
1,0,2,1,50
1,1,7,2,50
0,0,2,5,56
0,1,5,2,56
1,0,2,1,56
1,1,7,2,56
0,0,2,5,23
0,1,5,2,23
1,0,2,1,23
1,1,7,2,23
0,0,2,5,30
0,1,5,2,30
1,0,2,1,30
1,1,6,4,30
0,0,2,5,34
0,1,5,2,34
1,0,2,1,34
1,1,6,4,34
0,0,2,5,32
0,1,5,5,32
1,0,2,1,32
1,1,6,4,32
0,0,2,5,26
0,1,5,5,26
1,0,1,2,26
1,1,6,4,26
0,0,2,5,32
0,1,5,5,32
1,0,1,2,32
1,1,6,4,32
0,0,2,5,26
0,1,5,5,26
1,0,1,2,26
1,1,6,4,26
0,0,2,5,24
0,1,5,5,24
1,0,1,2,24
1,1,7,2,24
0,0,2,5,20
0,1,5,5,20
1,0,1,2,20
1,1,7,2,20
0,0,2,5,27
0,1,5,5,27
1,0,1,2,27
1,1,7,2,27
0,0,2,5,3
0,1,5,5,3
1,0,1,2,3
1,1,7,2,3
0,0,2,5,27
0,1,5,5,27
1,0,1,2,27
1,1,7,2,27
0,0,2,5,13
0,1,5,5,13
1,0,1,2,13
1,1,7,2,13
0,0,2,5,1
0,1,5,5,1
1,0,1,2,1
1,1,6,4,1
0,0,2,5,0
0,1,5,5,0
1,0,1,2,0
1,1,6,4,0
0,0,2,5,37
0,1,5,5,37
1,0,1,2,37
1,1,6,4,37
0,0,4,6,-21
0,1,5,5,-21
1,0,1,2,-21
1,1,6,4,-21
0,0,4,6,-3
0,1,5,5,-3
1,0,1,2,-3
1,1,6,3,-3
0,0,4,6,-26
0,1,5,5,-26
1,0,1,2,-26
1,1,6,3,-26
0,0,4,6,-1
0,1,5,5,-1
1,0,1,2,-1
1,1,6,3,-1
0,0,4,6,-27
0,1,5,5,-27
1,0,1,2,-27
1,1,6,3,-27
0,0,4,6,-16
0,1,5,5,-16
1,0,1,2,-16
1,1,7,5,-16
0,0,4,6,-41
0,1,5,5,-41
1,0,1,2,-41
1,1,7,5,-41
0,0,0,1,24
0,1,7,1,24
1,0,0,2,24
1,1,7,2,24
0,0,0,1,38
0,1,7,1,38
1,0,0,2,38
1,1,7,2,38
0,0,2,2,25
0,1,7,1,25
1,0,0,2,25
1,1,7,2,25
0,0,2,2,35
0,1,7,1,35
1,0,0,2,35
1,1,7,2,35
0,0,2,2,22
0,1,7,1,22
1,0,0,2,22
1,1,7,2,22
0,0,2,2,23
0,1,7,1,23
1,0,0,2,23
1,1,7,2,23
0,0,2,2,17
0,1,7,1,17
1,0,0,2,17
1,1,7,2,17
0,0,2,2,20
0,1,7,1,20
1,0,0,2,20
1,1,7,2,20
0,0,2,2,33
0,1,7,1,33
1,0,1,6,33
1,1,7,2,33
0,0,0,6,41
0,1,7,1,41
1,0,1,6,41
1,1,7,2,41
0,0,0,6,49
0,1,7,1,49
1,0,1,6,49
1,1,7,2,49
0,0,0,6,60
0,1,7,1,60
1,0,1,6,60
1,1,7,2,60
0,0,0,6,49
0,1,7,1,49
1,0,1,6,49
1,1,7,2,49
0,0,0,6,73
0,1,7,1,73
1,0,1,6,73
1,1,7,2,73
0,0,0,6,54
0,1,7,1,54
1,0,1,6,54
1,1,7,2,54
0,0,0,6,67
0,1,6,3,67
1,0,1,6,67
1,1,7,2,67
0,0,2,5,60
0,1,6,3,60
1,0,1,6,60
1,1,7,2,60
0,0,2,5,65
0,1,6,3,65
1,0,1,6,65
1,1,7,2,65
0,0,2,5,53
0,1,6,3,53
1,0,1,6,53
1,1,7,2,53
0,0,2,5,75
0,1,6,3,75
1,0,1,6,75
1,1,7,2,75
0,0,2,5,31
0,1,6,3,31
1,0,1,6,31
1,1,7,2,31
0,0,2,5,41
0,1,5,1,41
1,0,1,6,41
1,1,7,2,41
0,0,2,5,6
0,1,5,1,6
1,0,1,6,6
1,1,7,2,6
0,0,2,5,15
0,1,5,1,15
1,0,1,6,15
1,1,7,2,15
0,0,2,5,11
0,1,5,1,11
1,0,1,6,11
1,1,7,2,11
0,0,2,5,51
0,1,5,1,51
1,0,1,6,51
1,1,6,6,51
0,0,2,5,8
0,1,5,1,8
1,0,2,0,8
1,1,6,6,8
0,0,2,5,4
0,1,5,1,4
1,0,2,0,4
1,1,6,6,4
0,0,2,5,-44
0,1,5,1,-44
1,0,4,2,-44
1,1,6,6,-44
0,0,2,5,-29
0,1,4,3,-29
1,0,4,2,-29
1,1,6,6,-29
0,0,2,5,-41
0,1,4,3,-41
1,0,4,2,-41
1,1,6,6,-41
0,0,2,5,-50
0,1,4,3,-50
1,0,4,2,-50
1,1,6,6,-50
0,0,2,5,-35
0,1,4,3,-35
1,0,2,0,-35
1,1,6,6,-35
0,0,2,5,-56
0,1,4,3,-56
1,0,2,0,-56
1,1,6,6,-56
0,0,2,5,-54
0,1,4,3,-54
1,0,2,0,-54
1,1,6,6,-54
0,0,2,5,-57
0,1,4,3,-57
1,0,2,0,-57
1,1,6,6,-57
0,0,2,5,-66
0,1,4,3,-66
1,0,2,0,-66
1,1,6,6,-66
0,0,2,5,-49
0,1,4,3,-49
1,0,2,0,-49
1,1,5,4,-49
0,0,2,5,-61
0,1,4,3,-61
1,0,2,0,-61
1,1,5,4,-61
0,0,2,5,-50
0,1,4,3,-50
1,0,2,0,-50
1,1,5,4,-50
0,0,2,5,-58
0,1,4,3,-58
1,0,2,0,-58
1,1,5,4,-58
0,0,2,5,-48
0,1,2,2,-48
1,0,2,0,-48
1,1,5,4,-48
0,0,2,5,-64
0,1,2,2,-64
1,0,2,0,-64
1,1,5,4,-64
0,0,2,5,-29
0,1,2,2,-29
1,0,2,0,-29
1,1,5,7,-29
0,0,4,4,-207
0,1,2,2,-207
1,0,2,0,-207
1,1,5,7,-207
0,0,4,4,-185
0,1,2,2,-185
1,0,2,0,-185
1,1,3,6,-185
0,0,4,4,-192
0,1,2,2,-192
1,0,2,0,-192
1,1,3,6,-192
0,0,4,4,-222
0,1,2,2,-222
1,0,2,0,-222
1,1,3,6,-222
0,0,4,4,-186
0,1,2,2,-186
1,0,2,0,-186
1,1,3,6,-186
0,0,4,4,-195
0,1,2,2,-195
1,0,1,6,-195
1,1,3,6,-195
0,0,3,6,-188
0,1,2,2,-188
1,0,1,6,-188
1,1,2,0,-188
0,0,3,6,-194
0,1,1,4,-194
1,0,1,6,-194
1,1,2,0,-194
0,0,3,6,-195
0,1,1,4,-195
1,0,1,6,-195
1,1,2,0,-195
0,0,3,6,-147
0,1,3,3,-147
1,0,1,6,-147
1,1,2,0,-147
0,0,4,4,-138
0,1,3,3,-138
1,0,1,6,-138
1,1,2,0,-138
0,0,4,4,-136
0,1,2,1,-136
1,0,1,6,-136
1,1,2,0,-136
0,0,5,2,-147
0,1,2,1,-147
1,0,1,6,-147
1,1,2,0,-147
0,0,5,2,-145
0,1,2,1,-145
1,0,1,6,-145
1,1,2,0,-145
0,0,5,2,-138
0,1,2,1,-138
1,0,1,6,-138
1,1,2,0,-138
0,0,5,2,-122
0,1,2,1,-122
1,0,1,6,-122
1,1,2,0,-122
0,0,5,2,-142
0,1,2,1,-142
1,0,1,6,-142
1,1,2,0,-142
0,0,5,2,-115
0,1,2,1,-115
1,0,1,6,-115
1,1,2,0,-115
0,0,5,2,-162
0,1,2,1,-162
1,0,0,5,-162
1,1,2,0,-162
0,0,5,2,-109
0,1,2,1,-109
1,0,0,5,-109
1,1,1,1,-109
0,0,5,2,-131
0,1,2,1,-131
1,0,4,1,-131
1,1,1,1,-131
0,0,5,2,-124
0,1,2,1,-124
1,0,4,1,-124
1,1,1,1,-124
0,0,5,2,-151
0,1,2,1,-151
1,0,4,1,-151
1,1,1,1,-151
0,0,5,2,-111
0,1,2,1,-111
1,0,4,1,-111
1,1,1,1,-111
0,0,5,2,-125
0,1,2,1,-125
1,0,4,1,-125
1,1,1,1,-125
0,1,2,1,-27
1,0,4,1,-27
1,1,1,1,-27
0,1,2,1,-27
1,0,5,2,-27
1,1,1,1,-27
0,1,2,1,-19
1,0,5,2,-19
1,1,1,1,-19
0,1,2,1,-2
1,0,5,2,-2
1,1,1,1,-2
0,1,2,1,-13
1,0,5,2,-13
1,1,5,5,-13
0,1,2,1,-18
1,0,5,2,-18
1,1,5,5,-18
0,1,2,1,-11
1,0,5,2,-11
1,1,7,3,-11
0,1,2,1,-23
1,0,5,2,-23
0,1,2,1,-27
1,0,5,2,-27
0,1,2,1,-495
1,0,5,2,-495
0,1,4,0,-495
1,0,5,2,-495
0,0,0,1,24
0,1,7,1,24
1,0,0,2,24
1,1,7,2,24
0,0,0,1,38
0,1,7,1,38
1,0,0,2,38
1,1,7,2,38
0,0,0,1,27
0,1,7,1,27
1,0,0,2,27
1,1,7,2,27
0,0,0,1,41
0,1,7,1,41
1,0,0,2,41
1,1,7,2,41
0,0,0,1,32
0,1,7,1,32
1,0,1,6,32
1,1,7,2,32
0,0,0,1,48
0,1,7,1,48
1,0,1,6,48
1,1,7,2,48
0,0,0,1,40
0,1,7,1,40
1,0,1,6,40
1,1,7,2,40
0,0,0,1,45
0,1,7,1,45
1,0,1,6,45
1,1,7,2,45
0,0,2,2,45
0,1,7,1,45
1,0,1,6,45
1,1,7,2,45
0,0,2,2,47
0,1,7,1,47
1,0,1,6,47
1,1,7,2,47
0,0,2,2,47
0,1,7,1,47
1,0,1,6,47
1,1,7,2,47
0,0,2,2,46
0,1,5,2,46
1,0,1,6,46
1,1,7,2,46
0,0,2,2,47
0,1,5,2,47
1,0,1,6,47
1,1,7,2,47
0,0,2,2,46
0,1,5,2,46
1,0,1,6,46
1,1,6,6,46
0,0,2,2,62
0,1,5,2,62
1,0,1,6,62
1,1,6,6,62
0,0,2,2,60
0,1,5,5,60
1,0,1,6,60
1,1,6,6,60
0,0,3,3,17
0,1,5,5,17
1,0,1,6,17
1,1,6,6,17
0,0,3,3,19
0,1,5,5,19
1,0,1,6,19
1,1,6,3,19
0,0,3,3,36
0,1,5,5,36
1,0,1,6,36
1,1,6,3,36
0,0,3,3,31
0,1,5,5,31
1,0,1,6,31
1,1,6,3,31
0,0,3,3,17
0,1,5,5,17
1,0,1,6,17
1,1,6,3,17
0,0,3,3,24
0,1,5,5,24
1,0,1,6,24
1,1,6,3,24
0,0,3,3,30
0,1,5,5,30
1,0,1,1,30
1,1,6,3,30
0,0,3,3,42
0,1,5,5,42
1,0,1,1,42
1,1,6,3,42
0,0,3,3,28
0,1,5,5,28
1,0,1,1,28
1,1,6,3,28
0,0,3,3,41
0,1,5,5,41
1,0,1,1,41
1,1,6,3,41
0,0,2,2,36
0,1,5,5,36
1,0,1,1,36
1,1,6,3,36
0,0,2,2,43
0,1,5,2,43
1,0,1,1,43
1,1,6,3,43
0,0,2,2,34
0,1,5,2,34
1,0,1,1,34
1,1,6,3,34
0,0,2,2,44
0,1,5,2,44
1,0,1,1,44
1,1,6,3,44
0,0,2,2,38
0,1,5,2,38
1,0,1,1,38
1,1,6,3,38
0,0,2,2,34
0,1,5,2,34
1,0,1,1,34
1,1,6,3,34
0,0,2,2,42
0,1,5,2,42
1,0,1,6,42
1,1,6,3,42
0,0,2,2,57
0,1,5,5,57
1,0,1,6,57
1,1,6,3,57
0,0,3,1,70
0,1,5,5,70
1,0,1,6,70
1,1,6,3,70
0,0,2,2,64
0,1,5,5,64
1,0,1,6,64
1,1,6,3,64
0,0,2,2,50
0,1,5,5,50
1,0,1,6,50
1,1,6,3,50
0,0,2,2,51
0,1,5,5,51
1,0,1,6,51
1,1,6,3,51
0,0,2,2,67
0,1,5,5,67
1,0,1,6,67
1,1,6,3,67
0,0,2,2,62
0,1,5,5,62
1,0,1,6,62
1,1,6,6,62
0,0,2,2,24
0,1,5,5,24
1,0,1,6,24
1,1,6,6,24
0,0,2,2,33
0,1,5,5,33
1,0,1,6,33
1,1,6,6,33
0,0,2,2,-29
0,1,5,5,-29
1,0,2,5,-29
1,1,6,6,-29
0,0,2,2,37
0,1,7,4,37
1,0,2,5,37
1,1,6,6,37
0,0,2,2,0
0,1,7,4,0
1,0,1,6,0
1,1,6,6,0
0,0,2,2,27
0,1,5,5,27
1,0,1,6,27
1,1,6,6,27
0,0,2,2,-26
0,1,5,5,-26
1,0,2,5,-26
1,1,6,6,-26
0,0,2,2,31
0,1,7,4,31
1,0,2,5,31
1,1,6,6,31
0,0,2,2,0
0,1,7,4,0
1,0,1,6,0
1,1,6,6,0
0,0,2,2,28
0,1,5,5,28
1,0,1,6,28
1,1,6,6,28
0,0,2,5,42
0,1,7,1,42
1,0,0,2,42
1,1,7,2,42
0,0,2,5,30
0,1,7,1,30
1,0,0,2,30
1,1,7,2,30
0,0,2,5,29
0,1,7,1,29
1,0,0,2,29
1,1,7,2,29
0,0,2,5,35
0,1,7,1,35
1,0,0,2,35
1,1,7,2,35
0,0,2,5,36
0,1,7,1,36
1,0,0,2,36
1,1,7,2,36
0,0,2,5,35
0,1,7,1,35
1,0,0,2,35
1,1,7,2,35
0,0,2,5,36
0,1,7,1,36
1,0,0,2,36
1,1,7,2,36
0,0,2,5,40
0,1,7,1,40
1,0,0,2,40
1,1,7,2,40
0,0,2,5,31
0,1,7,1,31
1,0,3,2,31
1,1,7,2,31
0,0,2,5,35
0,1,7,1,35
1,0,3,2,35
1,1,7,2,35
0,0,2,2,23
0,1,7,1,23
1,0,3,2,23
1,1,7,2,23
0,0,2,2,25
0,1,7,1,25
1,0,3,2,25
1,1,7,2,25
0,0,2,2,-4
0,1,7,1,-4
1,0,3,2,-4
1,1,7,2,-4
0,0,2,2,-19
0,1,7,1,-19
1,0,3,2,-19
1,1,7,2,-19
0,0,2,2,-36
0,1,7,1,-36
1,0,3,2,-36
1,1,7,2,-36
0,0,2,2,-30
0,1,7,1,-30
1,0,3,2,-30
1,1,7,2,-30
0,0,2,2,-34
0,1,7,1,-34
1,0,3,2,-34
1,1,7,2,-34
0,0,2,2,-24
0,1,7,1,-24
1,0,3,2,-24
1,1,7,2,-24
0,0,2,2,-25
0,1,7,1,-25
1,0,2,3,-25
1,1,7,2,-25
0,0,2,2,-26
0,1,7,1,-26
1,0,2,3,-26
1,1,6,1,-26
0,0,2,2,-22
0,1,7,1,-22
1,0,2,3,-22
1,1,6,1,-22
0,0,2,2,-24
0,1,6,3,-24
1,0,2,3,-24
1,1,6,1,-24
0,0,2,2,-30
0,1,6,3,-30
1,0,2,3,-30
1,1,6,1,-30
0,0,2,2,-16
0,1,6,3,-16
1,0,2,3,-16
1,1,6,1,-16
0,0,2,2,-6
0,1,6,3,-6
1,0,2,3,-6
1,1,6,1,-6
0,0,2,2,-12
0,1,6,3,-12
1,0,2,3,-12
1,1,6,1,-12
0,0,2,2,-36
0,1,6,3,-36
1,0,2,3,-36
1,1,6,1,-36
0,0,2,2,-44
0,1,6,3,-44
1,0,2,3,-44
1,1,6,1,-44
0,0,2,2,-31
0,1,6,3,-31
1,0,2,3,-31
1,1,6,1,-31
0,0,2,2,-19
0,1,5,1,-19
1,0,2,3,-19
1,1,6,1,-19
0,0,2,2,-13
0,1,5,1,-13
1,0,2,3,-13
1,1,6,1,-13
0,0,2,2,-10
0,1,5,1,-10
1,0,2,3,-10
1,1,6,1,-10
0,0,2,5,-17
0,1,5,1,-17
1,0,2,3,-17
1,1,6,1,-17
0,0,2,5,-8
0,1,5,1,-8
1,0,2,3,-8
1,1,6,1,-8
0,0,2,5,-12
0,1,5,1,-12
1,0,2,3,-12
1,1,6,1,-12
0,0,2,5,3
0,1,5,1,3
1,0,2,3,3
1,1,6,1,3
0,0,2,5,1
0,1,5,1,1
1,0,2,3,1
1,1,6,1,1
0,0,2,5,0
0,1,7,2,0
1,0,2,3,0
1,1,6,1,0
0,0,2,2,-9
0,1,7,2,-9
1,0,2,3,-9
1,1,6,1,-9
0,0,2,5,42
0,1,7,1,42
1,0,0,2,42
1,1,7,2,42
0,0,2,5,36
0,1,7,1,36
1,0,0,2,36
1,1,7,2,36
0,0,2,5,25
0,1,7,1,25
1,0,0,2,25
1,1,7,2,25
0,0,2,5,29
0,1,7,1,29
1,0,0,2,29
1,1,7,2,29
0,0,2,5,36
0,1,7,1,36
1,0,0,2,36
1,1,7,2,36
0,0,2,5,42
0,1,7,1,42
1,0,0,2,42
1,1,7,2,42
0,0,2,5,3
0,1,7,1,3
1,0,4,6,3
1,1,7,2,3
0,0,2,5,29
0,1,7,1,29
1,0,4,6,29
1,1,7,2,29
0,0,2,5,19
0,1,7,1,19
1,0,5,5,19
1,1,7,2,19
0,0,2,5,31
0,1,7,1,31
1,0,0,5,31
1,1,7,2,31
0,0,2,2,30
0,1,7,1,30
1,0,0,5,30
1,1,7,2,30
0,0,2,2,25
0,1,7,1,25
1,0,0,5,25
1,1,7,2,25
0,0,2,2,-55
0,1,7,1,-55
1,0,0,5,-55
1,1,7,2,-55
0,0,2,2,-36
0,1,7,1,-36
1,0,0,5,-36
1,1,7,2,-36
0,0,3,4,-33
0,1,7,1,-33
1,0,0,5,-33
1,1,7,2,-33
